AMOUNT,CHITS_GROUP_ID,CUSTOMER_ID,STR,PAYMENT_DATE_TIME,PAYMENT_DATE,TXN_DATE_TIME,TXN_DATE,USER_GOAL_ID,UTR_NO,VENDOR_TXN_ID,PAYMENT_MODE
1000,2480325,2098011,C61044071668999037779,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507243,2.33E+11,2507243T1668999132866,UPI
1000,2480325,2507352,C60598311669004086514,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507378,2.33E+11,2507378T1669004188445,UPI
4000,2475717,2351231,C61186671669006691276,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507469,2.33E+11,2507469T1669006789809,UPI
1000,2480325,1985297,C60944161669008315208,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507556,2.33E+11,2507556T1669008437932,UPI
2000,2457270,2486680,C61289671669012770493,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507829,2.33E+11,2507829T1669012883265,UPI
1000,2480325,2070912,C61021471669014298083,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507918,2.33E+11,2507918T1669014402867,UPI
1000,2480325,2507621,C61307411669014866058,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2507996,2.33E+11,2507996T1669014990788,UPI
2000,2457270,2417964,C61240621669020579383,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508214,2.33E+11,2508214T1669020681238,UPI
1000,2480325,2462890,C61269031669021870463,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508284,2.33E+11,2508284T1669021984402,UPI
4000,2475717,2318989,C61170251669023762506,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508416,2.33E+11,2508416T1669024112600,UPI
1000,2480325,2402262,C61228981669024640348,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508427,2.33E+11,2508427T1669024760056,UPI
4000,2475717,2031409,C60992801669024859478,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508451,2.33E+11,2508451T1669025664122,UPI
1000,2480325,2507222,C61306761669026704595,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508487,2.33E+11,2508487T1669026815911,UPI
4000,2475717,2493262,C1091631669028541262,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508529,2.33E+11,2508529T1669028651649,UPI
1000,2480325,2498540,C61300621669029247914,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508562,2.33E+11,2508562T1669029357414,UPI
1000,2480325,2508757,C61307671669036364121,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2508862,2.33E+11,2508862T1669036469546,UPI
2000,2457270,1189560,C813711669042498195,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2509024,2.33E+11,2509024T1669042615336,UPI
1000,2480325,2065734,C6931669042968701,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2509041,2.33E+11,2509041T1669043239928,UPI
1000,2480325,2509049,C61309561669043450679,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2509065,2.33E+11,2509065T1669043544247,UPI
1000,2480325,2498813,C61301481669044903677,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2509103,2.33E+11,2509103T1669045002211,UPI
4000,2475717,2509247,C61310221669052670275,2022-11-22,2022-11-22,2022-11-21,2022-11-21,2509251,2.33E+11,2509251T1669052906199,UPI
1000,2480325,2515683,C61310831669080506793,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2515698,2.33E+11,2515698T1669080620270,UPI
2000,2457270,2442611,C61255201669081313272,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2515706,2.33E+11,2515706T1669081431553,UPI
1000,2480325,2515772,C59803261669085262836,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2515780,2.33E+11,2515780T1669085368788,UPI
1000,2480325,2476375,C60773971669086373644,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2515802,2.33E+11,2515802T1669086477040,UPI
1000,2480325,2457550,C61263921669092710676,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2515971,2.33E+11,2515971T1669092815098,UPI
2000,2457270,2463618,C61270961669098401976,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516255,2.33E+11,2516255T1669098499443,UPI
1000,2480325,2350269,C61184871669100288868,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516331,2.33E+11,2516331T1669100385232,UPI
1000,2480325,2482525,C61241481669103038151,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516512,2.33E+11,2516512T1669103152239,UPI
1000,2480325,2516713,C61312351669106828510,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516742,2.33E+11,2516742T1669106942689,UPI
4000,2475717,2516737,C61312391669107112990,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516755,2.33E+11,2516755T1669107215211,UPI
1000,2480325,2402931,C61229921669107699264,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2516776,2.33E+11,2516776T1669107790814,UPI
1000,2480325,1974899,C1261891669113435432,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517031,2.33E+11,2517031T1669113784497,UPI
1000,2438310,2008303,C60967251669116317231,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517188,2.33E+11,2517188T1669116430003,UPI
1000,2438310,2517263,C61313391669119270780,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517310,2.33E+11,2517310T1669119480754,UPI
4000,2475717,2458713,C61265911669120602980,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517347,2.33E+11,2517347T1669120864862,UPI
2000,2457270,1896004,C60853201669121084011,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517361,2.33E+11,2517361T1669121190156,UPI
1000,2480325,2441007,C60646481669124344780,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517595,2.33E+11,2517595T1669124454418,UPI
1000,2480325,2517569,C61313681669124451256,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517600,2.33E+11,2517600T1669124614073,UPI
2000,2457270,2517557,C61214681669124753369,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517613,2.33E+11,2517613T1669124888511,UPI
4000,2475717,2447949,C61258531669124780875,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517609,2.33E+11,2517609T1669124870392,UPI
1000,2480325,1962072,C60921331669130540760,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2517830,2.33E+11,2517830T1669130644065,UPI
4000,2475717,2518044,C61314211669136710138,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2518069,2.33E+11,2518069T1669136954099,UPI
1000,2480325,2309953,C61164321669137020778,2022-11-23,2022-11-23,2022-11-22,2022-11-22,2518073,2.33E+11,2518073T1669137147699,UPI
1000,2480325,2518180,C61314721669144363455,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2518188,2.33E+11,2518188T1669144496383,UPI
4000,2475717,1823233,C60768081669162931452,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521408,2.33E+11,2521408T1669163032148,UPI
2000,2457270,2469989,C61276711669167562004,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521457,2.33E+11,2521457T1669167793277,UPI
4000,2475717,2518044,C61314211669168436074,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521473,2.33E+11,2521473T1669168647619,UPI
1000,2480325,2516376,C61311971669171403419,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521530,2.33E+11,2521530T1669171522730,UPI
4000,2475717,2492781,C61250931669172001458,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521551,2.33E+11,2521551T1669172109273,UPI
1000,2517391,1509609,C60248821669174520888,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521584,2.33E+11,2521584T1669174631688,UPI
1000,2517391,1772626,C60705011669174522192,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521580,2.33E+11,2521580T1669174622646,UPI
1000,2517391,2382436,C61211881669180723684,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521681,2.33E+11,2521681T1669180832567,UPI
1000,2517391,2355040,C61188291669189436610,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2521923,2.33E+11,2521923T1669189545243,UPI
2000,2457270,2522043,C61316421669194450023,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522167,2.33E+11,2522167T1669194569225,UPI
1000,2517391,2522155,C61315771669194748449,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522200,2.33E+11,2522200T1669194851766,UPI
1000,2517391,2522253,C61316711669197027731,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522325,2.33E+11,2522325T1669197758996,UPI
1000,2517391,1790011,C60720061669199868309,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522415,2.33E+11,2522415T1669199965583,UPI
1000,2517391,2508203,C15077231669211650488,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522874,2.33E+11,2522874T1669212119642,UPI
2000,2457270,2522895,C61317721669212978132,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522923,2.33E+11,2522923T1669213207065,UPI
2000,2457270,2429362,C61248451669214842848,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2522961,2.33E+11,2522961T1669214949532,UPI
4000,2475717,1808226,C60744241669223084204,2022-11-24,2022-11-24,2022-11-23,2022-11-23,2523166,2.33E+11,2523166T1669223188221,UPI
2000,2457270,2211634,C61077251669258456547,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2526719,2.33E+11,2526719T1669258626762,UPI
1000,2517391,2010490,C60970681669266516018,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2526966,2.33E+11,2526966T1669266673272,UPI
1000,2517391,1974856,C16197781669267203322,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2527005,2.33E+11,2527005T1669267386141,UPI
2000,2457270,2469089,C61275721669274564049,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2527323,2.33E+11,2527323T1669274653007,UPI
2000,2457270,2527334,C61319961669275657423,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2527392,2.33E+11,2527392T1669275811966,UPI
2000,2457270,2527469,C61320191669277746007,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2527509,2.33E+11,2527509T1669277932387,UPI
1000,2517391,2419179,C61242691669291078883,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528031,2.33E+11,2528031T1669291174852,UPI
2000,2457270,2527933,C60763411669291448269,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528044,2.33E+11,2528044T1669291546451,UPI
2000,2457270,2266603,C61119241669291697524,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528054,2.33E+11,2528054T1669291794742,UPI
2000,2457270,2527825,C61320751669293549251,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528149,2.33E+11,2528149T1669293659831,UPI
4000,2475717,2528290,C61321261669295335928,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528311,2.33E+11,2528311T1669295430141,UPI
2000,2457270,2528319,C61315611669295708015,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528336,2.33E+11,2528336T1669295802394,UPI
2000,961873,1033307,C30764341669298750293,2022-11-25,2022-11-25,2022-11-24,2022-11-24,1033357,2.33E+11,1033357T1669298881967,UPI
1126,2015860,2017168,C60977071669298802733,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2023279,2.33E+11,2023279T1669298950225,UPI
2000,2457270,2440594,C61252911669305365286,2022-11-25,2022-11-25,2022-11-24,2022-11-24,2528688,2.33E+11,2528688T1669305466420,UPI
750,709717,710626,C10384301669305382087,2022-11-25,2022-11-25,2022-11-24,2022-11-24,710646,2.33E+11,710646T1669305484036,UPI
1000,2517391,2236609,C61094021669347235023,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536631,2.33E+11,2536631T1669390320205,UPI
1127,1886397,1912207,C60871331669350183721,2022-11-28,2022-11-28,2022-11-25,2022-11-25,1912324,2.33E+11,1912324T1669350294883,UPI
2000,2457270,2449018,C61261171669355554516,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536636,2.33E+11,2536636T1669390323694,UPI
4000,2475717,2532852,C61323401669355754857,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536640,2.33E+11,2536640T1669390325406,UPI
2000,2457270,2533065,C61099271669357654676,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536660,2.33E+11,2536660T1669390338361,UPI
2000,2457270,2533065,C61099271669358013763,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536648,2.33E+11,2536648T1669390331104,UPI
1000,2517391,2463010,C61269121669360166089,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536644,2.33E+11,2536644T1669390328683,UPI
1127,1710919,1510865,C42586071669360747134,2022-11-28,2022-11-28,2022-11-25,2022-11-25,1714853,2.33E+11,1714853T1669360870755,UPI
1000,2517391,2528080,C61321101669361899991,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536656,2.33E+11,2536656T1669390336427,UPI
4000,2475717,2508874,C61256251669366943886,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536681,2.33E+11,2536681T1669390352586,UPI
1000,2438310,2508779,C61309041669373943830,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536652,2.33E+11,2536652T1669390333803,UPI
4000,2475717,2515671,C61310781669375061822,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536668,2.33E+11,2536668T1669390344046,UPI
2000,2457270,2285619,C61137361669376350541,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536673,2.33E+11,2536673T1669390346445,UPI
1000,2517391,2396865,C61225201669383108953,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536677,2.33E+11,2536677T1669390348507,UPI
1000,2517391,1849131,C60132081669387710592,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536664,2.33E+11,2536664T1669390340832,UPI
4000,2475717,2536701,C61325411669392129795,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536720,2.33E+11,2536720T1669392224004,UPI
1000,2517391,2364684,C61198451669392133218,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536726,2.33E+11,2536726T1669392247443,UPI
10000,2535290,2536814,C61250871669396000897,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536836,2.33E+11,2536836T1669396125716,UPI
4000,2475717,2526817,C61319421669396062265,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536846,2.33E+11,2536846T1669396163953,UPI
4000,2475717,2351231,C61186671669398275386,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536895,2.33E+11,2536895T1669398368352,UPI
1000,2517391,2532540,C61323261669398822931,2022-11-28,2022-11-28,2022-11-25,2022-11-25,2536900,2.33E+11,2536900T1669398944475,UPI
1127,2070676,1918099,C60878301669406229335,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2072508,2.33E+11,2072508T1669406331333,UPI
4000,2475717,2523156,C61318231669436794911,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2547409,2.33E+11,2547409T1669436927627,UPI
2000,2532701,1830059,C60776821669443057471,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2547666,2.33E+11,2547666T1669443149902,UPI
1000,2517391,2547865,C61327621669447389486,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2547917,2.33E+11,2547917T1669447706945,UPI
1000,2517391,1823391,C60768601669451484979,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548199,2.33E+11,2548199T1669451639615,UPI
2000,2532701,2528725,C61321891669451512079,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548194,2.33E+11,2548194T1669451629476,UPI
2000,2532701,2548245,C1771721669452483597,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548256,2.33E+11,2548256T1669452621703,UPI
4000,2475717,2548254,C61130981669453629274,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548317,2.33E+11,2548317T1669453784875,UPI
1000,2517391,2449114,C61261391669462358265,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548683,2.33E+11,2548683T1669462455108,UPI
1000,2517391,2548730,C61328811669465207565,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548738,2.33E+11,2548738T1669465606649,UPI
2000,2532701,2548787,C61328911669466741403,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548810,2.33E+11,2548810T1669467111688,UPI
2000,2532701,2256328,C61111291669468937069,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548890,2.33E+11,2548890T1669469275664,UPI
10000,2535290,2548407,C941669469431677,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2548906,2.33E+11,2548906T1669469521481,UPI
1000,2517391,2487970,C61291841669473978950,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2549165,2.33E+11,2549165T1669474119350,UPI
250,723277,723456,C837581669474184666,2022-11-28,2022-11-28,2022-11-26,2022-11-26,723521,2.33E+11,723521T1669474878989,UPI
2000,2532701,2464545,C61273191669475294923,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2549272,2.33E+11,2549272T1669475632828,UPI
4000,2475717,2549203,C61329261669476146484,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2549284,2.33E+11,2549284T1669476244284,UPI
1000,2517391,2508515,C60765391669479979623,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2549465,2.33E+11,2549465T1669480083319,UPI
1000,2517391,2512498,C61310501669486116583,2022-11-28,2022-11-28,2022-11-26,2022-11-26,2549634,2.33E+11,2549634T1669486274262,UPI
4000,2475717,2553003,C61331471669517041427,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553008,2.33E+11,2553008T1669517496137,UPI
1000,2517391,2552936,C61331151669518351790,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553030,2.33E+11,2553030T1669518502959,UPI
1000,2517391,2553226,C61332221669526179900,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553237,2.33E+11,2553237T1669526278549,UPI
2000,2532701,2553250,C61331491669527553929,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553275,2.33E+11,2553275T1669527824693,UPI
2000,2532701,2553256,C61332241669528412129,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553288,2.33E+11,2553288T1669528601670,UPI
1000,2517391,2266313,C61118971669532651407,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553415,2.33E+11,2553415T1669532750264,UPI
1000,2517391,2532484,C61323191669535968710,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553506,2.33E+11,2553506T1669536087876,UPI
2000,2532701,2098398,C61044921669537299439,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553535,2.33E+11,2553535T1669537425912,UPI
2000,2532701,2553571,C61329681669538704344,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553588,2.33E+11,2553588T1669538854052,UPI
1000,2517391,2553637,C61332741669540726979,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553695,2.33E+11,2553695T1669540929053,UPI
2000,2532701,2553527,C61332981669544893567,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553778,2.33E+11,2553778T1669545017806,UPI
2000,2532701,2217239,C61082811669545789278,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553795,2.33E+11,2553795T1669545970849,UPI
1000,2517391,2266954,C60144901669549605356,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553896,2.33E+11,2553896T1669549720782,UPI
1000,2517391,2553972,C61334191669554689944,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2553990,2.33E+11,2553990T1669554816549,UPI
1000,2517391,2463191,C61265901669560500918,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2554140,2.33E+11,2554140T1669560619692,UPI
1000,2517391,1853561,C60791311669562401707,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2554172,2.33E+11,2554172T1669562534984,UPI
2000,2532701,2553880,C61333841669568133907,2022-11-28,2022-11-28,2022-11-27,2022-11-27,2554348,2.33E+11,2554348T1669569159630,UPI
10000,2535290,2554440,C61335321669576110001,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2554449,2.33E+11,2554449T1669576360290,UPI
1000,2517391,2469850,C61276561669603403429,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2557794,2.33E+11,2557794T1669603493997,UPI
2000,2532701,2557896,C61336241669609079416,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2557929,2.33E+11,2557929T1669609192354,UPI
2000,2532701,2492128,C61294351669611106777,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2557979,2.33E+11,2557979T1669611790293,UPI
2000,2532701,2553608,C61333031669612416116,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2558037,2.33E+11,2558037T1669612527048,UPI
2000,2532701,2557974,C61336461669619835319,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2558398,2.33E+11,2558398T1669619949447,UPI
1000,2517391,2527973,C59207211669621378180,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2558481,2.33E+11,2558481T1669621474463,UPI
1500,729592,684234,C2141669621722202,2022-11-29,2022-11-29,2022-11-28,2022-11-28,734249,2.33E+11,734249T1669621853198,UPI
9000,647769,684234,C2141669621818881,2022-11-29,2022-11-29,2022-11-28,2022-11-28,766047,2.33E+11,766047T1669621928773,UPI
2000,2532701,2554228,C61334761669621847513,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2558532,2.33E+11,2558532T1669621954882,UPI
1000,2517391,2558489,C61337321669622214507,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2558539,2.33E+11,2558539T1669622341397,UPI
4000,2475717,2502824,C61303551669632133120,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559025,2.33E+11,2559025T1669632239966,UPI
1000,2517391,1999612,C60960201669632337669,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559029,2.33E+11,2559029T1669632448591,UPI
2000,2532701,2559037,C61338461669632918859,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559061,2.33E+11,2559061T1669633028481,UPI
2000,2532701,2559100,C61330091669633855638,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559142,2.33E+11,2559142T1669633983773,UPI
2000,2532701,2549496,C61330161669635624443,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559245,2.33E+11,2559245T1669635737776,UPI
1000,2517391,1690768,C60608941669640022537,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559475,2.33E+11,2559475T1669640124610,UPI
1000,2517391,2048684,C61006291669651123019,2022-11-29,2022-11-29,2022-11-28,2022-11-28,2559986,2.33E+11,2559986T1669651243338,UPI
